date,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4
2012-12-31,76.25,58.5,67.3,82.45,82.0,60.5,69.35,84.5,83.95,61.85,69.0,88.15,88.65,60.0
2013-01-03,74.4,57.0,65.25,81.5,79.5,58.9,68.0,83.0,82.0,60.5,67.1,87.0,87.0,59.0
2013-01-04,74.4,57.0,65.25,81.5,79.5,58.9,68.0,83.0,81.9,60.5,67.1,87.0,87.0,59.0
2013-01-07,70.4,56.4,62.0,81.0,79.5,58.7,64.9,83.0,81.9,60.5,66.8,87.0,87.0,58.8
2013-01-08,64.0,54.8,60.0,80.7,79.5,58.6,64.55,83.0,81.9,60.5,66.7,87.0,87.0,58.7
2013-01-09,64.0,54.8,60.0,80.7,79.5,58.6,64.15,82.0,81.9,60.5,66.7,87.0,87.0,58.7
2013-01-10,65.5,54.8,60.5,81.0,80.6,58.6,64.15,82.0,81.9,60.5,66.7,87.0,87.0,58.7
2013-01-11,68.5,56.0,60.5,81.0,80.6,58.6,64.15,82.0,81.9,60.5,66.7,87.0,87.0,58.7
2013-01-14,67.0,56.0,60.5,81.0,80.6,56.9,64.15,82.0,81.9,58.0,66.7,87.0,87.0,58.7
2013-01-15,67.0,57.1,61.1,81.0,80.6,56.2,64.15,82.0,81.9,58.0,66.7,87.0,87.0,58.7
2013-01-16,67.0,57.4,61.1,83.45,82.4,56.2,65.3,84.0,84.0,60.1,67.0,87.25,87.25,58.9
2013-01-17,68.0,57.4,61.1,83.45,82.4,56.2,65.35,88.25,88.0,60.0,68.0,90.3,90.3,60.0
2013-01-18,68.0,57.4,61.1,83.45,82.4,56.2,64.0,86.0,86.5,58.1,65.25,87.5,87.85,58.0
2013-01-21,68.0,57.4,61.1,83.45,82.4,56.2,64.0,86.0,86.5,58.1,65.25,87.5,87.85,58.0
2013-01-22,70.1,57.4,61.1,85.55,84.5,56.2,64.0,86.0,86.5,58.1,65.25,87.5,87.85,58.0
2013-01-23,73.25,57.4,61.1,85.55,85.25,56.2,64.0,90.0,88.2,58.1,65.25,87.5,87.85,58.0
2013-01-24,74.25,57.4,62.35,85.55,85.25,56.2,64.0,90.0,88.2,58.1,65.25,87.5,87.85,58.0
2013-01-25,72.7,57.4,62.35,85.55,85.25,56.2,64.0,90.0,88.2,58.1,65.25,87.5,87.85,58.0
2013-01-28,72.7,57.4,62.35,85.55,85.25,56.2,64.0,90.0,88.2,58.1,65.25,87.5,87.85,58.0
2013-01-29,72.7,57.4,62.35,85.55,85.25,55.2,64.5,90.0,88.2,57.2,65.1,87.5,87.85,58.0
2013-01-30,75.1,57.4,64.35,85.55,85.25,55.5,64.5,90.0,88.2,57.2,65.1,87.5,87.85,58.0
2013-01-31,75.1,57.4,64.35,85.55,85.25,55.5,64.5,89.0,88.2,57.2,65.1,87.5,87.85,58.0
2013-02-01,74.9,57.4,64.35,85.55,85.25,55.5,64.5,89.0,88.2,57.2,65.1,87.5,87.85,58.0
2013-02-04,74.9,57.4,64.35,85.55,85.25,55.5,64.5,89.0,88.2,57.2,65.1,87.5,87.85,58.0
2013-02-05,74.9,57.4,64.35,85.55,85.25,55.5,64.5,89.0,88.2,57.2,65.1,87.5,87.85,58.0
2013-02-06,74.9,57.4,64.35,85.55,85.25,55.5,64.5,89.0,88.2,57.2,65.1,87.5,87.85,58.0
2013-02-07,74.9,57.4,64.35,85.55,85.25,55.5,64.5,89.0,88.2,57.0,65.1,87.5,87.85,58.0
2013-02-08,74.9,57.5,64.35,85.55,87.45,55.5,66.0,89.0,88.2,57.0,67.0,87.5,87.85,58.0
2013-02-11,74.9,57.5,64.35,85.55,87.45,56.0,65.5,89.0,88.2,57.0,67.0,87.5,87.85,58.0
2013-02-12,74.9,57.5,64.35,85.55,87.45,56.0,65.5,86.45,85.75,57.0,65.0,87.5,87.5,56.5
2013-02-13,74.9,57.5,64.35,85.55,87.45,56.0,65.5,87.0,87.5,57.0,65.0,87.5,87.5,56.5
2013-02-14,74.9,58.0,64.35,85.55,87.45,56.0,65.5,87.0,87.5,57.0,65.0,87.5,87.0,56.0
2013-02-15,74.9,58.0,64.35,85.55,87.45,56.0,65.5,87.0,87.5,57.0,65.0,88.0,87.0,56.0
2013-02-18,74.9,58.0,64.35,85.55,87.45,56.0,65.5,87.0,87.5,57.0,65.0,88.0,87.0,56.0
2013-02-19,77.5,58.0,64.35,85.55,87.45,56.0,65.5,87.0,87.0,57.0,65.0,88.0,87.0,56.0
2013-02-20,78.0,58.55,66.15,85.55,87.45,56.5,65.5,87.5,87.5,57.0,65.0,88.0,89.25,56.0
2013-02-21,78.0,58.55,66.15,88.55,87.45,56.5,65.5,87.5,87.5,57.0,65.0,88.0,89.25,56.0
2013-02-22,78.0,58.55,66.15,88.55,87.45,56.5,65.5,87.5,87.5,57.0,65.0,88.0,89.25,56.0
2013-02-25,82.3,58.55,66.15,88.55,87.45,56.5,66.6,89.5,89.0,57.0,65.0,88.0,89.25,56.0
2013-02-26,82.5,60.9,67.3,89.25,90.3,56.5,66.6,89.5,89.0,57.0,65.0,88.0,87.5,56.0
2013-02-27,83.0,60.9,68.0,89.25,90.3,56.5,66.6,89.5,89.0,57.0,65.0,88.5,87.5,56.0
2013-02-28,81.9,61.4,70.35,89.25,90.3,56.5,66.6,89.5,89.0,57.0,65.0,88.5,87.5,56.0
2013-03-01,87.0,61.4,70.35,89.25,90.3,56.5,66.6,89.5,89.0,57.0,65.0,88.5,87.5,56.0
2013-03-04,89.0,61.8,70.35,89.25,90.3,56.5,66.6,89.5,89.25,57.0,65.0,88.5,87.5,56.0
2013-03-05,89.0,61.8,70.35,89.25,90.3,56.5,66.6,89.5,89.25,57.0,65.0,88.5,87.5,56.0
2013-03-06,89.0,61.8,70.35,89.25,90.3,56.5,66.6,89.5,89.25,57.0,65.0,88.5,87.5,56.0
2013-03-07,89.9,61.8,70.35,89.25,90.3,56.5,66.6,89.5,89.25,57.0,65.0,88.5,87.5,56.0
2013-03-08,89.9,61.8,70.35,89.25,90.3,56.5,66.6,89.5,89.25,57.0,65.0,88.5,87.5,56.0
2013-03-11,82.9,61.8,70.35,89.25,90.3,56.5,66.6,89.5,89.25,57.0,65.0,88.5,87.5,56.0
2013-03-12,82.9,61.8,70.35,89.25,90.3,56.5,66.6,89.5,89.25,57.0,65.0,88.5,87.5,56.0
2013-03-13,82.9,61.8,70.35,89.25,90.3,56.5,66.6,89.5,89.25,57.0,65.0,88.5,87.5,56.0
2013-03-14,82.9,61.8,70.35,89.25,90.3,56.5,66.6,89.5,89.25,57.0,65.0,88.5,87.5,56.0
2013-03-15,80.0,61.8,69.3,89.25,89.0,56.5,65.25,89.5,89.25,57.0,65.0,88.5,87.5,56.0
2013-03-18,80.0,61.8,69.3,89.25,89.0,56.0,65.25,89.5,89.25,57.0,65.0,88.5,87.5,56.0
2013-03-19,80.0,61.8,69.3,88.6,88.0,56.0,65.25,88.6,87.75,57.0,65.0,88.5,87.5,56.0
2013-03-20,80.0,61.8,67.0,88.6,88.0,56.0,65.25,88.6,87.15,57.0,65.0,88.5,87.0,55.25
2013-03-21,80.0,61.8,67.0,89.0,88.0,56.0,65.25,88.6,87.15,57.0,65.0,88.5,87.0,55.25
2013-03-22,80.0,61.8,67.0,89.0,88.0,56.0,66.25,88.6,87.15,57.0,65.0,88.5,87.0,55.25
2013-03-25,80.0,61.8,67.0,89.0,88.0,56.0,66.25,88.6,87.15,57.0,65.0,88.5,87.0,55.25
2013-03-26,80.0,61.8,67.0,89.0,87.0,56.0,66.25,88.6,87.15,57.0,65.0,88.5,87.0,55.25
2013-03-27,80.0,61.8,67.0,89.0,87.0,56.0,66.25,88.6,87.15,57.0,65.0,88.5,87.0,55.25
2013-03-28,81.0,61.8,67.0,89.0,84.8,56.0,66.25,86.5,84.8,57.0,65.0,88.5,87.0,55.25
2013-04-02,81.0,60.0,67.0,89.0,84.8,56.0,66.25,86.5,84.8,57.0,65.0,88.5,87.0,55.25
2013-04-03,82.4,60.0,67.0,89.0,84.8,56.0,66.25,86.5,84.8,55.3,62.5,88.5,87.0,55.25
2013-04-04,84.0,62.0,67.0,89.0,85.0,56.0,66.25,86.5,84.8,55.3,62.5,88.5,87.0,54.3
2013-04-05,88.2,62.0,67.0,89.0,85.0,56.0,66.25,86.5,84.8,55.3,62.5,88.5,87.0,54.3
2013-04-08,86.5,62.0,67.0,89.0,85.0,56.0,66.25,86.5,84.8,55.3,62.5,88.5,87.0,54.3
2013-04-09,86.5,62.0,67.0,89.0,85.0,56.0,66.25,86.5,85.0,55.3,62.5,88.5,87.0,54.3
2013-04-10,87.65,62.0,67.0,89.0,85.0,56.0,66.25,86.5,85.0,55.3,62.5,88.5,87.0,54.3
2013-04-11,81.95,58.6,62.9,89.0,85.0,56.0,66.25,86.5,85.0,55.3,62.5,88.5,87.0,54.3
2013-04-12,82.25,59.0,62.9,89.0,85.0,56.0,66.25,86.5,85.0,55.3,62.5,88.5,87.0,54.3
2013-04-15,82.25,59.0,62.9,89.0,85.0,56.0,66.25,86.5,85.0,55.3,62.5,88.5,87.0,54.3
2013-04-16,86.1,59.0,63.8,89.0,85.0,56.0,66.25,86.5,85.0,55.3,62.5,88.5,87.0,53.0
2013-04-17,87.15,59.0,63.8,89.0,85.0,56.0,66.25,86.5,85.1,55.3,62.5,88.5,87.0,53.0
2013-04-18,88.0,59.0,63.8,89.0,85.0,56.0,66.25,86.5,85.1,55.3,62.5,88.5,87.0,52.85
2013-04-19,84.5,58.1,64.0,89.0,85.0,56.0,66.25,86.5,85.1,55.3,62.0,88.5,87.0,52.85
2013-04-22,84.5,58.1,64.0,89.0,85.0,56.0,66.25,86.5,85.1,55.3,62.0,88.5,87.0,52.85
2013-04-23,83.0,58.1,64.0,89.0,85.0,56.0,66.25,86.5,85.1,55.3,62.0,88.5,87.0,52.85
2013-04-24,83.0,56.35,64.0,89.0,85.0,56.0,66.25,86.0,85.1,55.3,62.0,88.5,87.0,52.85
2013-04-25,83.0,56.35,64.0,89.0,85.0,56.0,66.25,86.0,85.1,55.3,62.0,88.5,87.0,52.85
2013-04-26,83.0,56.35,64.0,89.0,85.0,56.0,66.25,86.0,85.1,55.3,62.0,88.5,87.0,52.85
2013-04-29,83.0,56.35,64.0,89.0,85.0,56.0,66.25,86.0,85.1,55.3,62.0,88.5,87.0,52.85
2013-04-30,83.0,56.35,64.0,89.0,85.0,56.0,66.25,86.0,85.1,55.3,62.0,88.5,87.0,52.85
2013-05-01,83.0,56.35,64.0,88.8,86.0,56.0,66.25,86.0,85.1,55.3,62.0,88.5,87.0,52.85
2013-05-02,83.0,56.35,64.0,88.8,86.0,56.0,66.25,86.0,85.1,55.3,62.0,88.5,87.0,52.85
2013-05-03,83.0,56.35,64.0,88.8,86.0,56.0,66.25,86.0,85.1,55.3,62.0,88.5,87.0,52.85
2013-05-06,80.5,56.35,64.0,88.8,85.0,56.0,62.0,86.0,85.1,55.3,62.0,88.5,87.0,52.85
2013-05-07,80.0,56.35,62.5,88.8,85.1,56.0,61.05,86.0,85.0,53.25,60.0,88.5,87.0,51.0
2013-05-08,80.0,53.0,62.5,88.8,85.1,56.0,61.05,86.0,85.0,53.25,60.0,88.5,87.0,51.0
2013-05-09,80.0,53.0,62.5,88.8,85.1,56.0,61.05,86.0,85.0,53.25,60.0,87.5,87.0,51.0
2013-05-10,80.0,52.75,62.5,88.8,85.1,54.0,61.05,86.0,85.0,53.25,60.0,87.5,87.0,51.0
2013-05-13,80.0,53.7,64.5,88.8,85.1,54.0,61.5,86.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-05-14,80.0,54.5,64.5,88.8,85.1,54.0,61.5,86.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-05-15,80.0,54.5,64.5,88.8,85.75,54.0,61.5,86.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-05-16,80.0,54.5,64.5,88.8,85.75,54.0,61.5,86.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-05-17,80.0,54.5,64.5,90.0,88.0,54.0,61.5,86.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-05-20,81.25,54.5,64.5,90.0,88.0,54.0,61.5,86.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-05-21,84.0,54.5,64.5,90.0,88.0,54.0,61.5,86.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-05-22,84.0,54.5,64.5,90.0,88.0,54.0,61.5,86.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-05-23,83.0,54.5,64.5,90.0,88.0,54.0,61.5,87.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-05-24,83.0,54.5,64.5,90.0,88.0,54.0,61.5,87.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-05-27,83.0,54.5,64.5,88.7,88.0,54.0,61.5,87.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-05-28,83.0,54.5,64.5,88.7,88.0,54.0,61.5,87.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-05-29,79.5,54.5,64.5,87.0,86.4,54.0,61.5,87.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-05-30,79.5,54.5,64.5,87.0,86.4,53.3,61.5,87.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-05-31,75.5,54.0,64.4,87.0,86.4,51.5,61.5,87.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-06-03,75.5,54.0,64.4,87.0,86.4,51.5,61.5,87.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-06-04,72.15,53.5,61.9,87.0,85.0,51.5,61.5,87.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-06-05,72.15,53.5,61.9,87.0,85.0,51.5,61.45,87.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-06-06,69.0,53.5,61.9,87.0,85.0,51.5,61.45,87.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-06-07,69.0,53.5,61.9,87.0,85.0,51.5,61.45,87.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-06-10,69.0,53.5,61.9,87.0,85.0,51.5,61.45,87.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-06-11,71.25,53.5,62.75,87.0,85.0,51.5,61.7,87.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-06-12,71.9,53.5,62.75,87.0,85.0,51.5,61.7,87.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-06-13,73.15,53.5,62.75,87.0,85.0,51.5,61.7,87.0,85.0,53.0,60.0,87.5,87.0,51.0
2013-06-14,73.15,53.5,62.75,87.0,85.0,51.5,61.7,87.0,85.0,53.0,60.0,84.05,83.0,51.0
2013-06-17,73.15,53.5,62.75,87.0,85.0,51.5,61.7,87.0,85.0,53.0,60.0,84.05,83.0,51.0
2013-06-18,73.0,53.5,62.75,87.0,82.4,51.5,61.7,87.0,85.0,53.0,60.0,84.05,83.0,51.0
2013-06-19,73.0,54.5,62.75,87.0,82.75,51.5,61.7,87.0,85.0,53.0,60.0,84.05,83.0,51.0
2013-06-20,70.65,54.5,62.75,86.75,82.75,51.5,61.7,87.0,85.0,53.0,60.0,84.05,83.0,51.0
2013-06-21,70.65,54.5,62.75,86.75,82.75,51.5,61.7,87.0,85.0,53.0,60.0,84.05,83.0,51.0
2013-06-24,69.0,54.5,62.75,86.75,82.75,51.5,61.7,86.9,85.0,53.0,60.0,84.05,83.0,51.0
2013-06-25,66.55,54.5,62.75,84.0,82.0,51.5,61.7,86.0,85.0,53.0,60.0,84.05,83.0,51.0
2013-06-26,66.55,54.1,61.4,83.75,82.0,51.5,61.7,86.0,83.4,53.0,60.0,84.05,83.0,51.0
2013-06-27,67.25,54.1,61.4,83.75,82.0,51.5,61.7,86.0,83.4,53.0,60.0,84.05,83.0,51.0
2013-06-28,66.0,55.1,59.5,83.75,82.0,51.5,61.7,86.0,83.4,53.0,60.0,84.05,83.0,51.0
2013-07-01,62.0,55.1,59.5,83.0,80.5,51.5,61.7,86.0,83.4,53.0,60.0,84.05,83.0,51.0
2013-07-02,58.8,52.25,59.5,82.0,80.05,51.5,61.7,86.0,83.4,53.0,60.0,84.05,83.0,51.0
2013-07-03,58.0,52.5,59.5,82.0,80.05,51.5,61.7,85.1,83.4,53.0,60.0,84.05,83.0,51.0
2013-07-04,58.0,52.5,59.0,82.0,80.05,51.5,61.7,85.1,83.4,53.0,60.0,84.05,83.0,51.0
2013-07-05,57.75,52.5,59.0,82.0,80.05,51.5,61.7,85.1,83.4,53.0,60.0,84.05,83.0,51.0
2013-07-08,57.5,51.3,58.8,82.0,79.05,51.5,61.7,85.1,83.4,53.0,60.0,84.05,83.0,51.0
2013-07-09,60.5,52.5,61.5,82.0,79.05,51.7,61.7,85.1,83.4,53.0,60.0,84.05,83.0,51.0
2013-07-10,60.5,54.5,64.65,82.0,79.05,51.7,61.7,85.1,83.4,53.0,60.0,84.05,83.0,51.0
2013-07-11,60.5,54.5,66.0,82.0,79.05,52.7,61.7,85.1,83.4,53.0,60.0,84.05,83.0,51.0
2013-07-12,64.3,58.05,72.55,82.0,79.05,52.7,61.7,85.1,83.4,53.0,60.0,84.05,83.0,51.0
2013-07-15,63.0,57.8,72.55,82.0,79.05,52.7,64.0,85.1,83.4,53.0,61.0,84.05,83.0,51.0
2013-07-16,62.55,57.8,72.55,83.0,81.0,52.7,65.35,86.0,83.4,53.0,62.3,84.05,83.0,51.0
2013-07-17,63.5,58.0,72.55,82.75,81.0,52.7,65.35,84.0,83.4,53.0,62.3,84.05,83.0,51.0
2013-07-18,63.5,58.0,72.55,82.75,81.0,52.7,65.35,84.0,83.4,53.0,62.3,84.05,83.0,51.0
2013-07-19,63.6,58.0,72.55,82.75,81.0,52.7,65.35,84.0,83.4,53.0,62.3,84.05,83.0,51.0
2013-07-22,63.6,58.0,72.55,82.75,81.0,52.7,65.35,84.0,83.4,53.0,62.3,84.05,83.0,51.0
2013-07-23,65.1,58.5,72.55,82.75,81.0,52.7,65.35,84.0,83.4,53.0,62.3,84.05,83.0,51.0
2013-07-24,64.5,58.5,73.75,82.75,81.0,54.0,65.35,84.0,83.4,53.2,62.3,86.0,83.9,51.5
2013-07-25,64.5,58.5,73.75,82.75,81.15,54.0,65.35,84.0,83.4,53.2,62.65,86.0,83.9,51.8
2013-07-26,65.0,58.5,73.75,81.0,81.15,52.75,64.7,84.0,83.4,53.2,62.65,86.0,83.9,52.0
2013-07-29,65.0,58.5,73.75,81.5,81.15,53.1,64.7,84.0,83.4,53.2,62.65,86.0,83.9,52.0
2013-07-30,66.75,61.9,73.75,82.0,81.15,54.3,66.95,85.0,84.0,53.5,63.3,86.0,83.9,52.0
2013-07-31,66.3,60.0,73.75,82.0,81.1,54.3,66.95,85.0,84.0,53.5,63.3,86.0,83.9,52.55
2013-08-01,66.3,60.0,70.75,81.5,81.1,54.3,66.95,85.0,84.0,54.0,63.3,86.0,83.9,52.55
2013-08-02,66.3,59.95,70.75,81.5,81.1,54.3,66.95,85.0,84.0,54.0,63.3,86.0,83.9,52.55
2013-08-05,66.3,59.5,70.75,81.5,81.1,54.3,66.95,85.0,84.0,54.0,63.3,86.0,83.9,52.55
2013-08-06,64.1,59.0,70.75,81.5,81.1,56.15,66.95,85.0,84.0,56.4,66.05,86.0,83.9,52.55
2013-08-07,64.1,59.0,70.75,81.5,81.1,56.15,66.95,85.0,84.0,56.4,66.05,86.0,83.9,52.55
2013-08-08,64.1,59.0,70.75,81.5,81.1,56.15,66.95,87.0,85.55,56.8,67.7,85.5,83.9,53.0
2013-08-09,63.0,59.0,70.75,81.5,81.5,56.15,67.0,86.0,85.0,57.0,67.7,85.5,83.9,53.0
2013-08-12,63.0,59.0,70.75,81.5,81.5,56.15,67.0,86.0,85.0,58.0,67.7,85.5,83.9,54.25
2013-08-13,63.0,59.5,70.75,81.5,81.5,55.5,67.0,86.0,85.0,58.0,67.7,85.5,83.9,54.25
2013-08-14,63.0,59.0,70.75,81.5,81.5,56.95,67.0,86.0,85.0,58.0,67.7,85.5,83.9,54.25
2013-08-15,63.0,59.0,70.75,81.5,81.5,56.95,67.0,86.0,85.0,58.0,67.7,85.5,83.9,54.25
2013-08-16,63.0,58.25,69.5,81.5,81.5,56.95,67.0,86.0,85.0,58.0,67.7,85.5,83.9,54.25
2013-08-19,63.0,57.4,69.5,81.5,80.5,55.5,67.0,86.0,85.0,56.7,67.7,85.5,83.9,54.0
2013-08-20,63.0,57.4,69.5,81.5,80.5,55.5,67.0,86.0,85.0,56.7,67.7,85.5,83.9,54.0
2013-08-21,63.0,57.4,69.5,81.5,80.5,55.5,67.0,86.0,85.0,57.5,67.7,85.5,83.9,54.0
2013-08-22,69.4,60.0,69.5,82.0,80.5,55.5,67.0,86.0,85.0,57.5,67.7,85.5,83.9,54.0
2013-08-23,67.7,61.75,71.65,85.6,80.5,57.55,67.0,88.0,85.0,57.5,67.7,88.1,84.0,54.0
2013-08-26,67.5,60.8,73.0,85.6,81.0,57.55,67.0,88.0,85.0,57.5,67.7,88.1,84.0,54.0
2013-08-27,66.5,60.8,71.25,85.6,81.0,57.55,67.0,88.0,85.0,57.5,68.25,88.1,84.0,54.0
2013-08-28,66.0,58.4,71.25,85.6,81.0,57.55,67.0,88.0,85.0,57.5,68.25,88.1,84.0,54.0
2013-08-29,64.75,58.4,71.25,85.6,81.0,57.55,67.0,88.0,85.0,57.5,68.25,88.1,84.0,54.0
2013-08-30,64.75,58.4,71.25,85.6,81.0,56.3,67.0,88.0,85.0,57.0,68.25,88.1,84.0,54.0
2013-09-02,64.75,58.4,71.25,85.6,81.0,56.3,67.0,88.0,85.0,57.0,68.25,88.1,84.0,54.0
2013-09-03,67.5,58.75,73.0,85.6,81.0,56.3,68.0,88.0,85.0,57.0,70.0,88.1,84.0,54.0
2013-09-04,67.5,58.75,73.0,85.6,81.0,56.3,68.0,88.0,85.0,57.0,70.0,88.1,84.0,54.0
2013-09-05,67.5,61.3,75.0,85.6,81.4,56.3,68.25,88.0,85.0,57.0,70.0,88.1,84.0,54.0
2013-09-06,67.5,58.5,74.9,85.6,81.4,56.3,68.25,88.0,85.0,57.0,68.0,88.1,84.0,54.0
2013-09-09,65.7,57.4,71.75,85.6,81.4,56.3,68.25,88.0,85.0,57.0,68.0,88.1,84.0,54.0
2013-09-10,65.4,57.1,71.75,85.6,81.4,56.3,68.25,90.0,85.0,57.0,68.0,88.1,84.0,54.0
2013-09-11,65.35,57.1,72.0,85.6,81.4,56.3,68.25,90.05,85.0,57.0,68.0,88.1,84.0,54.0
2013-09-12,65.1,57.8,72.05,85.6,81.4,56.3,68.25,90.05,85.0,57.0,68.0,88.1,84.0,54.0
2013-09-13,65.0,57.8,72.05,85.6,81.4,56.3,68.25,90.05,85.0,57.0,68.0,88.1,84.0,54.0
2013-09-16,65.0,57.8,72.2,85.6,81.4,56.3,68.25,90.05,85.0,57.0,68.0,88.1,84.0,54.0
2013-09-17,65.0,57.8,72.2,85.6,81.4,56.3,68.25,90.05,85.0,57.0,68.0,88.1,84.0,54.0
2013-09-18,65.0,60.0,72.5,85.6,81.4,56.3,68.25,90.05,85.0,57.0,68.0,88.1,84.0,54.0
2013-09-19,65.0,60.0,72.2,85.6,81.4,56.3,68.25,90.05,85.0,57.0,68.0,88.1,84.0,54.0
2013-09-20,65.0,60.0,72.2,85.6,82.0,58.6,68.25,90.05,86.0,58.7,69.8,90.3,84.4,54.0
