date,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4
2013-02-06,78.5,53.7,60.2,93.1,91.1,52.0,62.0,92.4,92.45,52.0,58.6,90.5,89.5,53.25
2013-02-07,78.5,53.7,60.2,93.1,91.1,52.0,62.0,92.4,92.45,52.0,58.6,90.5,89.5,53.25
2013-02-08,78.0,54.75,60.2,93.1,91.1,52.0,62.0,92.4,92.45,52.0,60.8,90.5,89.5,53.25
2013-02-11,78.0,54.5,60.2,93.1,91.1,52.0,62.0,92.4,92.45,52.0,60.8,90.5,89.5,53.25
2013-02-12,78.0,54.5,60.2,93.1,91.1,52.0,62.0,94.0,93.9,52.0,61.3,92.6,91.85,53.75
2013-02-13,78.0,54.5,60.2,93.1,93.25,52.0,62.0,95.0,95.0,52.0,61.3,92.6,91.85,53.75
2013-02-14,78.0,52.4,60.2,93.1,93.25,52.0,62.0,95.0,95.0,52.0,61.3,92.6,93.95,54.0
2013-02-15,78.0,52.4,60.2,93.1,93.25,52.0,62.0,95.0,95.0,52.0,61.3,92.6,93.95,53.9
2013-02-18,78.0,52.4,60.2,93.1,93.25,52.0,62.0,95.0,95.0,52.0,61.3,92.6,93.95,53.85
2013-02-19,80.0,52.4,60.2,93.1,94.0,52.0,62.0,96.0,96.0,52.0,61.3,94.55,96.7,53.75
2013-02-20,82.1,54.5,60.2,93.1,95.0,53.0,62.0,96.0,96.0,53.65,61.3,94.55,96.7,53.75
2013-02-21,82.1,54.5,60.2,93.1,95.0,53.0,62.0,96.0,96.0,53.65,61.3,94.55,96.7,53.75
2013-02-22,82.1,54.5,60.2,93.1,95.0,53.0,62.0,96.0,96.0,53.65,61.3,94.55,96.7,53.75
2013-02-25,86.5,54.9,63.0,95.0,95.0,53.0,62.5,96.0,96.0,53.65,61.5,94.55,96.7,53.75
2013-02-26,86.5,54.9,63.4,99.75,98.7,53.0,62.5,97.0,97.0,53.65,61.5,94.55,97.0,53.75
2013-02-27,88.2,54.9,65.0,99.75,98.7,53.0,62.5,97.0,97.0,53.65,61.5,94.55,97.0,53.75
2013-02-28,88.2,54.9,64.5,99.75,98.7,53.5,62.95,97.0,97.0,53.65,61.5,94.55,97.0,53.75
2013-03-01,97.0,54.9,64.5,99.75,98.7,53.5,62.95,97.0,97.0,53.65,61.5,94.55,97.0,53.75
2013-03-04,104.5,54.9,64.5,99.75,98.7,53.5,62.95,97.0,97.0,53.65,61.5,94.55,97.0,53.75
2013-03-05,104.5,54.9,64.5,99.75,98.7,54.0,64.05,97.0,97.0,53.65,63.5,94.55,97.0,53.75
2013-03-06,107.5,56.7,64.5,99.75,98.7,54.0,64.05,97.0,97.0,53.65,63.5,94.55,97.0,53.75
2013-03-07,111.2,56.7,64.5,99.75,98.7,54.0,64.05,97.0,97.0,53.65,63.5,94.55,97.0,53.75
2013-03-08,111.2,56.95,64.5,99.75,98.7,54.0,64.05,97.0,97.0,53.65,63.5,94.55,97.0,53.75
2013-03-11,105.0,56.5,64.5,99.75,98.7,54.0,64.05,97.0,97.0,53.65,63.5,94.55,97.0,53.75
2013-03-12,105.0,56.5,64.5,99.75,99.0,54.0,64.05,97.0,97.0,53.65,63.5,94.55,97.0,53.75
2013-03-13,100.0,56.5,64.5,99.75,99.0,54.0,64.05,98.0,98.0,53.65,63.5,94.55,97.0,53.75
2013-03-14,97.2,54.5,63.0,99.0,97.8,54.0,63.0,97.0,97.0,53.65,63.5,94.0,96.0,53.75
2013-03-15,95.5,54.5,63.0,99.0,98.0,54.0,63.0,99.4,98.0,53.65,63.5,94.5,95.0,53.75
2013-03-18,96.2,54.5,63.0,99.0,98.0,54.0,63.0,98.0,98.0,53.65,63.5,94.5,95.0,53.75
2013-03-19,92.5,53.35,62.0,99.0,98.0,54.0,63.0,98.0,98.0,53.65,63.5,94.5,95.0,53.75
2013-03-20,92.5,53.35,62.0,99.0,98.0,54.0,63.0,98.0,98.0,53.65,63.5,94.5,96.0,53.75
2013-03-21,92.5,53.35,62.0,99.0,98.75,54.0,63.0,98.0,98.0,53.65,63.5,94.5,96.0,53.75
2013-03-22,90.5,53.35,62.0,99.0,98.75,54.0,63.0,98.0,98.0,53.65,63.5,94.5,96.0,53.75
2013-03-25,90.5,53.35,62.0,99.0,98.75,54.0,63.0,98.0,98.0,53.65,63.5,94.5,96.0,53.75
2013-03-26,90.5,53.35,62.0,99.0,98.75,54.0,63.0,98.0,98.0,53.65,63.5,94.5,98.05,53.75
2013-03-27,92.9,53.35,62.0,101.5,100.9,54.0,63.0,99.95,100.05,53.65,63.5,94.5,98.05,53.75
2013-03-28,96.9,53.35,62.0,102.0,100.9,54.0,63.0,99.95,100.05,53.65,63.5,94.5,96.6,53.75
2013-04-02,100.7,53.35,62.0,102.0,100.9,54.0,63.0,99.95,100.05,53.65,63.5,94.5,96.0,53.75
2013-04-03,100.7,53.35,62.0,102.0,103.3,54.0,63.0,102.35,101.5,53.65,61.9,94.5,96.0,51.5
2013-04-04,100.7,54.5,63.7,102.0,103.3,54.0,63.0,102.35,101.5,53.65,61.9,94.5,96.0,51.5
2013-04-05,108.15,55.0,63.7,101.0,103.3,54.0,63.0,102.35,101.5,53.65,61.9,94.5,96.0,51.5
2013-04-08,107.65,55.0,63.7,100.25,101.15,54.0,63.0,102.35,101.5,53.65,61.9,94.5,96.0,51.5
2013-04-09,103.0,55.0,63.7,104.45,101.15,54.0,63.0,102.35,101.5,53.65,61.9,94.5,96.0,51.5
2013-04-10,103.0,55.0,64.0,104.45,101.2,54.0,63.0,102.35,101.5,53.65,61.9,94.5,96.0,51.5
2013-04-11,102.0,55.0,64.0,104.45,101.2,54.0,63.0,102.35,101.5,53.65,61.9,94.5,96.0,51.5
2013-04-12,99.0,54.7,64.0,104.0,101.5,54.0,63.0,102.35,101.5,53.65,61.9,94.5,96.0,51.5
2013-04-15,99.0,54.7,64.0,102.0,101.5,54.0,63.0,102.35,101.5,53.65,61.9,94.5,96.0,51.5
2013-04-16,100.0,54.7,64.0,102.0,101.5,54.0,63.0,102.35,101.5,53.65,59.05,94.5,96.0,51.5
2013-04-17,100.5,53.5,64.0,102.0,101.5,54.0,63.0,102.35,101.5,53.65,59.05,94.5,96.0,51.0
2013-04-18,106.3,53.5,64.0,102.0,101.5,54.0,63.0,102.35,101.5,53.65,59.05,94.5,96.0,51.0
2013-04-19,106.6,53.5,64.0,100.4,100.2,54.0,63.0,101.5,101.5,53.65,59.05,94.5,96.0,51.0
2013-04-22,106.6,53.5,64.0,100.4,100.2,54.0,63.0,101.5,101.5,53.65,59.05,94.5,96.0,51.0
2013-04-23,105.8,53.5,64.0,100.4,99.0,54.0,63.0,99.0,98.0,53.65,59.05,94.5,96.0,51.0
2013-04-24,105.0,53.5,64.0,100.4,99.0,54.0,63.0,99.0,98.0,51.45,55.75,94.5,96.0,51.0
2013-04-25,105.0,53.5,64.0,100.4,99.0,54.0,63.0,99.0,98.0,51.45,55.75,94.5,96.0,51.0
2013-04-26,105.0,53.5,64.0,100.4,99.0,54.0,63.0,99.0,98.0,51.45,55.75,94.5,96.0,51.0
2013-04-29,105.0,53.5,64.0,100.4,99.0,54.0,63.0,99.0,98.0,51.45,55.75,94.5,96.0,51.0
2013-04-30,101.0,53.5,64.0,100.4,99.0,54.0,63.0,99.0,98.0,51.45,55.75,94.5,96.0,51.0
2013-05-01,98.0,53.5,64.0,100.4,98.0,54.0,63.0,99.0,98.0,51.45,55.75,94.5,96.0,51.0
2013-05-02,98.0,53.5,64.0,100.4,98.0,54.0,63.0,99.0,98.0,51.45,55.75,94.5,96.0,51.0
2013-05-03,98.0,53.5,64.0,100.0,98.0,54.0,63.0,99.0,98.0,51.45,55.75,94.5,96.0,51.0
2013-05-06,93.5,53.5,64.0,97.9,95.5,54.0,63.0,99.0,98.0,50.2,54.5,94.5,94.05,51.0
2013-05-07,89.0,53.5,64.0,97.9,95.5,54.0,63.0,98.0,98.0,50.2,54.5,94.5,94.05,51.0
2013-05-08,89.0,52.0,64.0,97.9,95.5,54.0,63.0,98.0,98.0,50.2,54.5,94.5,94.05,51.0
2013-05-09,89.0,52.0,64.0,97.9,95.5,54.0,63.0,97.0,97.0,50.2,54.5,94.5,94.05,51.0
2013-05-10,81.95,51.5,64.0,97.9,95.5,51.0,63.0,96.25,96.25,50.2,54.5,94.5,94.05,50.25
2013-05-13,84.95,51.5,64.0,97.9,95.5,51.0,63.0,96.25,96.25,50.2,54.5,94.5,94.05,50.25
2013-05-14,84.95,51.5,64.0,97.9,95.5,51.0,63.0,96.25,96.25,50.2,54.5,94.5,94.05,50.25
2013-05-15,84.95,51.5,64.0,97.9,95.5,51.0,63.0,96.25,96.25,50.2,54.5,94.5,94.05,50.25
2013-05-16,84.95,51.5,64.0,98.9,95.5,51.0,63.0,96.25,96.25,50.2,54.5,94.5,94.05,50.25
2013-05-17,84.95,51.5,64.0,100.0,95.5,51.0,63.0,96.25,96.25,50.2,55.85,94.5,94.05,50.25
2013-05-20,87.15,51.5,64.0,100.0,95.5,51.0,63.0,96.25,96.25,50.2,55.85,94.5,94.05,50.25
2013-05-21,87.15,51.5,64.0,100.0,95.85,51.0,63.0,96.25,96.25,50.2,55.85,94.5,94.05,50.25
2013-05-22,87.15,51.5,64.0,100.0,95.85,51.0,63.0,96.25,96.25,50.2,55.85,94.5,94.05,50.25
2013-05-23,87.15,51.5,64.0,100.0,95.85,51.0,63.0,96.25,96.25,50.2,55.85,94.5,94.05,50.25
2013-05-24,87.15,51.5,64.0,100.0,95.85,51.0,63.0,96.25,96.25,50.2,55.85,94.5,94.05,50.25
2013-05-27,85.15,51.5,64.0,100.0,95.85,51.0,62.9,96.25,96.25,50.2,55.85,94.5,94.05,50.25
2013-05-28,85.0,51.5,64.0,100.0,95.85,51.0,62.9,96.25,96.25,50.2,55.85,94.5,94.05,50.25
2013-05-29,84.5,51.5,61.9,98.0,95.85,51.0,62.9,96.0,96.25,50.2,55.85,94.5,94.05,50.25
2013-05-30,81.5,51.5,61.9,98.0,95.85,50.45,62.9,96.0,96.25,50.2,55.85,94.5,94.05,50.25
2013-05-31,78.5,49.55,61.9,97.3,95.85,48.7,62.85,96.0,96.25,50.2,55.85,94.5,94.05,49.5
2013-06-03,78.5,49.55,61.9,97.3,95.85,48.7,62.85,96.0,96.25,50.2,55.85,94.5,94.05,49.5
2013-06-04,71.5,49.0,59.05,94.75,94.0,48.7,61.5,96.0,93.35,50.2,55.25,94.5,94.05,49.5
2013-06-05,71.5,49.65,57.5,94.75,92.6,48.7,61.5,96.0,93.0,50.2,55.25,94.5,92.9,49.5
2013-06-06,71.35,49.65,57.5,94.75,92.5,48.7,59.5,93.6,92.4,50.2,55.25,94.5,92.9,49.5
2013-06-07,71.0,49.65,57.5,94.75,92.5,48.7,59.8,93.6,92.4,50.2,55.25,94.5,92.9,49.5
2013-06-10,71.0,49.65,57.5,94.75,92.5,48.7,59.8,93.6,92.4,50.2,55.25,94.5,92.9,49.5
2013-06-11,71.5,51.0,58.5,94.75,92.5,48.7,60.0,93.6,92.4,50.2,55.25,94.5,92.9,49.5
2013-06-12,71.5,51.0,58.5,94.75,92.5,48.7,60.0,93.6,92.4,50.2,55.25,94.5,92.9,49.5
2013-06-13,71.5,51.0,58.5,94.75,92.5,48.7,60.0,93.6,92.4,50.2,55.25,94.5,92.9,49.5
2013-06-14,71.5,51.0,58.5,94.75,92.5,48.7,60.0,93.6,92.4,50.2,55.25,94.5,95.5,49.5
2013-06-17,71.5,50.5,58.5,94.75,92.5,48.7,60.0,93.6,92.4,50.2,55.25,94.5,95.5,49.5
2013-06-18,71.5,50.0,58.5,94.75,92.4,48.7,60.0,93.6,92.4,50.2,55.1,94.5,95.5,49.5
2013-06-19,72.0,50.75,58.5,94.75,92.4,48.7,60.0,93.6,92.4,50.2,55.1,94.5,95.5,49.5
2013-06-20,72.0,50.75,58.5,94.75,92.4,48.7,60.0,93.6,92.4,50.2,55.1,94.5,95.5,49.5
2013-06-21,69.75,50.75,58.5,94.75,92.4,48.7,60.0,93.6,92.4,50.2,55.1,94.5,95.5,49.5
2013-06-24,66.9,50.75,58.5,94.75,92.4,48.7,60.0,93.6,92.4,50.2,55.1,94.5,95.0,49.5
2013-06-25,65.0,50.75,58.5,94.75,92.4,48.7,60.0,93.6,92.4,50.2,55.1,94.5,95.0,49.5
2013-06-26,65.0,48.0,57.15,94.75,93.0,48.7,60.0,93.6,92.4,50.2,55.1,94.5,93.75,49.5
2013-06-27,66.05,48.0,57.15,94.75,93.0,48.7,60.0,93.6,92.4,50.2,55.1,94.0,93.75,49.5
2013-06-28,65.1,48.0,57.15,94.75,93.0,48.7,60.0,93.6,92.4,50.2,55.1,94.0,92.0,49.5
2013-07-01,60.0,44.3,57.15,94.0,91.5,48.7,60.0,93.6,91.45,50.2,55.1,94.0,92.0,49.5
2013-07-02,57.8,45.0,57.15,93.0,91.5,48.7,60.0,93.6,91.45,50.2,55.1,94.0,92.0,49.5
2013-07-03,57.0,46.0,57.15,93.0,91.5,48.7,60.0,93.6,91.45,50.2,55.1,94.0,92.0,49.5
2013-07-04,54.05,45.0,57.5,92.0,90.5,48.7,60.0,93.6,91.45,50.2,55.1,94.0,92.0,49.5
2013-07-05,52.5,45.0,57.5,92.0,90.5,48.7,60.0,93.6,91.45,50.2,55.1,93.45,92.0,49.5
2013-07-08,49.5,45.0,57.5,92.5,92.2,48.7,60.0,93.6,91.45,50.2,55.1,93.45,92.0,49.5
2013-07-09,50.5,46.2,58.8,92.0,91.0,48.7,60.0,93.6,91.45,50.2,55.1,93.45,92.0,49.5
2013-07-10,50.0,46.2,60.75,92.0,91.0,48.7,60.0,93.6,90.7,50.2,55.1,93.45,92.0,49.5
2013-07-11,50.5,47.0,66.0,92.5,91.0,49.0,60.0,93.6,90.7,50.2,55.1,93.45,91.0,49.5
2013-07-12,55.0,48.05,70.5,92.5,91.0,49.0,60.0,93.6,90.7,50.2,55.0,93.45,91.0,49.5
2013-07-15,53.45,47.65,70.5,92.5,91.0,49.0,61.45,93.6,90.7,50.2,55.0,93.45,91.0,49.5
2013-07-16,48.7,47.65,70.5,92.5,91.0,49.0,61.45,93.6,90.7,50.2,56.05,93.45,91.0,49.5
2013-07-17,51.35,47.65,69.5,93.0,91.0,49.0,61.45,93.6,90.7,50.2,56.3,93.45,91.0,49.5
2013-07-18,51.35,48.0,69.5,93.0,91.0,49.0,61.45,93.6,90.7,50.2,56.3,93.0,91.0,49.5
2013-07-19,51.45,48.0,69.5,93.25,90.5,49.0,61.45,93.6,90.7,50.2,56.3,92.0,91.0,49.5
2013-07-22,51.45,48.0,69.5,93.25,90.5,49.0,61.45,93.6,90.7,50.2,56.3,92.0,91.0,49.5
2013-07-23,52.25,48.0,70.0,93.25,90.5,49.95,61.45,93.6,90.7,50.2,56.3,92.0,91.0,49.5
2013-07-24,53.0,48.0,70.0,93.25,90.5,49.95,61.45,93.6,90.7,50.2,56.3,92.0,91.0,49.5
2013-07-25,52.0,48.0,70.0,93.25,90.5,49.95,61.45,93.6,90.15,50.2,56.3,92.0,91.0,49.5
2013-07-26,51.25,48.0,70.0,93.25,88.75,49.95,61.45,93.6,90.15,50.2,56.3,92.0,91.0,49.5
2013-07-29,51.25,48.0,68.4,93.25,88.75,49.95,61.45,93.0,90.15,50.2,56.3,92.0,91.0,49.5
2013-07-30,51.25,50.0,71.8,93.75,88.75,50.85,62.45,93.0,90.15,50.2,56.3,92.0,91.0,49.5
2013-07-31,50.0,48.95,71.8,93.75,88.75,50.85,62.45,93.0,90.15,50.2,56.3,92.0,91.0,49.5
2013-08-01,49.0,48.0,70.45,93.75,88.75,50.85,62.45,93.0,90.15,50.2,56.5,92.0,91.0,49.5
2013-08-02,48.2,48.0,70.45,93.25,88.75,50.85,62.45,93.0,90.15,51.0,58.0,92.0,91.0,49.5
2013-08-05,49.0,48.0,70.45,93.25,88.75,50.85,62.45,93.0,90.15,51.0,60.1,92.0,91.0,49.5
2013-08-06,49.0,47.0,70.45,93.25,88.75,50.85,62.45,93.0,90.15,51.0,61.0,92.0,91.0,49.5
2013-08-07,45.75,47.55,70.0,93.25,88.75,50.85,62.45,93.0,90.15,51.0,61.0,92.0,91.0,49.5
2013-08-08,45.75,46.75,70.0,92.75,88.5,50.85,62.95,93.0,90.15,51.0,60.0,92.0,91.0,49.5
2013-08-09,45.75,46.75,71.0,92.75,90.8,50.85,63.1,93.0,90.0,50.75,60.0,92.0,91.0,49.5
2013-08-12,45.6,45.75,71.0,92.75,90.8,50.85,63.1,93.0,90.1,50.75,60.0,92.0,91.0,49.5
2013-08-13,45.6,45.75,71.0,92.75,90.8,51.45,63.1,93.0,90.1,50.75,60.0,92.0,91.0,49.5
2013-08-14,46.2,44.5,71.0,92.75,90.8,51.45,63.1,93.0,90.1,50.75,60.25,92.0,91.0,49.5
2013-08-15,46.2,44.5,71.0,92.75,90.8,51.45,63.1,93.0,90.1,50.75,60.25,92.0,91.0,49.5
2013-08-16,46.2,44.5,69.3,92.75,90.8,51.45,63.1,93.0,90.1,50.75,60.25,92.0,91.0,49.5
2013-08-19,45.65,44.5,69.3,92.75,89.0,51.45,63.1,93.0,90.1,50.75,60.25,92.0,91.0,49.5
2013-08-20,43.5,42.9,68.5,92.75,89.0,51.45,63.1,93.0,90.1,50.75,60.25,92.0,91.0,49.5
2013-08-21,43.5,42.9,68.5,92.75,89.0,51.45,63.1,93.0,90.1,50.75,60.25,92.0,91.0,49.5
2013-08-22,45.2,45.0,71.0,92.75,89.0,51.45,63.1,93.0,90.1,50.75,60.25,92.0,91.0,49.5
2013-08-23,45.2,47.0,75.0,95.0,92.35,51.45,63.1,97.0,92.9,50.75,60.25,92.0,91.0,49.5
2013-08-26,45.25,47.0,75.0,95.0,92.35,51.45,65.5,97.0,92.9,50.75,62.0,92.0,91.0,49.5
2013-08-27,45.75,47.0,74.0,95.0,92.35,51.45,66.15,97.0,92.9,50.75,65.9,92.0,91.0,49.5
2013-08-28,45.8,44.25,72.0,95.0,92.35,51.95,66.15,97.0,92.9,50.75,65.9,92.0,91.0,49.5
2013-08-29,46.2,44.25,72.0,95.0,92.35,51.95,66.15,97.0,92.9,50.75,65.9,92.0,91.0,49.5
2013-08-30,46.3,44.25,71.15,95.0,92.35,52.25,66.15,97.0,92.9,52.35,65.9,92.0,91.0,49.5
2013-09-02,48.5,46.0,71.15,95.0,92.35,52.25,66.15,97.0,92.9,52.35,66.5,92.0,91.0,49.5
2013-09-03,50.0,47.25,73.05,95.0,92.35,52.25,66.6,97.0,92.9,52.85,66.5,92.0,91.0,51.0
2013-09-04,51.3,48.5,73.05,95.0,92.35,52.25,66.6,97.0,92.9,52.85,66.5,92.0,91.0,51.0
2013-09-05,53.65,52.0,74.0,95.0,92.35,52.25,66.6,97.0,92.9,52.85,66.5,92.0,91.0,51.0
2013-09-06,51.95,49.5,74.0,95.0,92.35,52.25,66.6,97.0,92.9,52.85,66.5,92.0,91.0,51.0
2013-09-09,48.75,48.0,71.9,95.0,92.35,52.25,66.6,97.0,92.9,52.85,66.5,92.0,91.0,51.0
2013-09-10,48.0,45.75,71.5,95.0,92.35,52.25,66.6,97.0,92.9,52.85,66.5,92.0,91.0,51.0
2013-09-11,47.2,45.75,71.5,95.0,92.35,52.25,66.6,97.0,92.9,52.85,66.5,92.0,91.0,51.0
2013-09-12,47.2,45.75,71.5,95.0,92.35,52.25,66.6,97.0,92.9,52.85,66.5,92.0,91.0,51.0
2013-09-13,47.2,43.2,71.5,95.0,92.35,52.25,66.6,97.0,92.9,52.85,66.5,92.0,91.0,51.0
2013-09-16,46.95,43.2,70.9,95.0,92.35,52.25,66.6,96.5,92.9,52.85,66.5,92.0,91.0,51.0
2013-09-17,47.2,43.2,70.1,95.0,92.35,52.25,66.6,96.5,92.9,52.85,66.5,92.0,91.0,51.0
2013-09-18,47.2,43.05,69.9,95.0,92.35,52.25,66.6,96.5,92.9,52.85,66.5,92.0,91.0,51.0
2013-09-19,47.2,43.05,69.75,95.0,92.35,52.25,66.6,96.5,92.9,52.85,66.5,92.0,91.0,51.0
2013-09-20,47.2,43.0,69.75,95.0,92.35,52.25,66.6,96.5,92.9,52.85,66.5,92.0,91.0,51.0
